"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://zibdigital.com.au/wp-content/plugins/visucom-smart-sections/assets/js/scripts.js?ver=1","application/javascript","200","OK","Indexable","","","94","","https://zibdigital.com.au/wp-content/plugins/visucom-smart-sections/assets/js/scripts.js?ver=1"
"https://zibdigital.com.au/contact-zibdigital/","text/html; charset=UTF-8","200","OK","Indexable","","2a619395109041e4a607c8484e41cd28","45","https://zibdigital.com.au/contact-zibdigital/","https://zibdigital.com.au/contact-zibdigital/"
"https://zibdigital.com.au/wp-content/plugins/metronet-profile-picture/dist/blocks.style.build.css?ver=2.6.3","text/css","200","OK","Indexable","","","107","","https://zibdigital.com.au/wp-content/plugins/metronet-profile-picture/dist/blocks.style.build.css?ver=2.6.3"
"https://zibdigital.com.au/wp-content/plugins/visucom-smart-sections/assets/css/style.css?ver=1.0.1","text/css","200","OK","Indexable","","","98","","https://zibdigital.com.au/wp-content/plugins/visucom-smart-sections/assets/css/style.css?ver=1.0.1"
"https://zibdigital.com.au/wp-content/plugins/revslider/public/assets/js/revolution.tools.min.js?ver=6.0","application/javascript","200","OK","Indexable","","","103","","https://zibdigital.com.au/wp-content/plugins/revslider/public/assets/js/revolution.tools.min.js?ver=6.0"
"https://zibdigital.com.au/wp-content/uploads/2022/11/ux-zib.png","image/png","200","OK","Indexable","","","63","","https://zibdigital.com.au/wp-content/uploads/2022/11/ux-zib.png"
"https://zibdigital.com.au/wp-content/uploads/2022/12/standrews-t16.jpg","image/jpeg","200","OK","Indexable","","","70","","https://zibdigital.com.au/wp-content/uploads/2022/12/standrews-t16.jpg"
"https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/styles/easy-responsive-tabs.css","text/css","200","OK","Indexable","","","101","","https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/styles/easy-responsive-tabs.css"
"https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/scripts/owl.carousel.js","application/javascript","200","OK","Indexable","","","93","","https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/scripts/owl.carousel.js"
"https://zibdigital.com.au/casestudy/procut/","text/html; charset=UTF-8","200","OK","Indexable","","3d2811bbffbe18202f18ff62341bf468","43","https://zibdigital.com.au/casestudy/procut/","https://zibdigital.com.au/casestudy/procut/"
"https://zibdigital.com.au/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min.js?ver=6.9.0","application/javascript","200","OK","Indexable","","","116","","https://zibdigital.com.au/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min.js?ver=6.9.0"
"https://zibdigital.com.au/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5","text/css","200","OK","Indexable","","","90","","https://zibdigital.com.au/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.5"
"https://zibdigital.com.au/wp-content/uploads/2022/12/magic-t6.jpg","image/jpeg","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2022/12/magic-t6.jpg"
"https://zibdigital.com.au/wp-content/uploads/2022/11/average.png","image/png","200","OK","Indexable","","","64","","https://zibdigital.com.au/wp-content/uploads/2022/11/average.png"
"https://zibdigital.com.au/casestudy/assured-roofing/","text/html; charset=UTF-8","200","OK","Indexable","","85b5cea93a2511db7ed0d22698ef5f67","52","https://zibdigital.com.au/casestudy/assured-roofing/","https://zibdigital.com.au/casestudy/assured-roofing/"
"https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/styles/responsive.css","text/css","200","OK","Indexable","","","91","","https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/styles/responsive.css"
"https://zibdigital.com.au/wp-content/plugins/mobile-menu/includes/css/mobmenu-icons.css?ver=7.0","text/css","200","OK","Indexable","","","95","","https://zibdigital.com.au/wp-content/plugins/mobile-menu/includes/css/mobmenu-icons.css?ver=7.0"
"https://zibdigital.com.au/new-final-home-page/","text/html; charset=UTF-8","200","OK","Indexable","","9b306d28ac13e509ea55ced10679260d","46","https://zibdigital.com.au/new-final-home-page/","https://zibdigital.com.au/new-final-home-page/"
"https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/scripts/easyResponsiveTabs.js","application/javascript","200","OK","Indexable","","","99","","https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/scripts/easyResponsiveTabs.js"
"https://zibdigital.com.au/wp-includes/js/mediaelement/renderers/vimeo.min.js?ver=4.2.17","application/javascript","200","OK","Indexable","","","87","","https://zibdigital.com.au/wp-includes/js/mediaelement/renderers/vimeo.min.js?ver=4.2.17"
"https://zibdigital.com.au/wp-content/uploads/2022/11/impression.png","image/png","200","OK","Indexable","","","67","","https://zibdigital.com.au/wp-content/uploads/2022/11/impression.png"
"https://zibdigital.com.au/wp-content/uploads/2022/12/zip-t1.jpg","image/jpeg","200","OK","Indexable","","","63","","https://zibdigital.com.au/wp-content/uploads/2022/12/zip-t1.jpg"
"https://zibdigital.com.au/web-graphic-design-melbourne/","text/html; charset=UTF-8","200","OK","Indexable","","775575d299fcf2052dfc721ba5a1a780","55","https://zibdigital.com.au/web-graphic-design-melbourne/","https://zibdigital.com.au/web-graphic-design-melbourne/"
"https://zibdigital.com.au/wp-content/uploads/2022/11/michelle.png","image/png","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2022/11/michelle.png"
"https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/styles/owl.carousel.css","text/css","200","OK","Indexable","","","93","","https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/styles/owl.carousel.css"
"https://zibdigital.com.au/seo-geelong/","text/html; charset=UTF-8","200","OK","Indexable","","928db14e4f77bce2f3813905bb910519","38","https://zibdigital.com.au/seo-geelong/","https://zibdigital.com.au/seo-geelong/"
"https://zibdigital.com.au/wp-content/plugins/link-whisper/js/frontend.min.js?ver=1780356898","application/javascript","200","OK","Indexable","","","91","","https://zibdigital.com.au/wp-content/plugins/link-whisper/js/frontend.min.js?ver=1780356898"
"https://zibdigital.com.au/wp-content/uploads/2023/01/instagram.png","image/png","200","OK","Indexable","","","66","","https://zibdigital.com.au/wp-content/uploads/2023/01/instagram.png"
"https://zibdigital.com.au/seo-agency/","text/html; charset=UTF-8","200","OK","Indexable","","64d53c8a626c543dbb8d624c6bfd3d11","37","https://zibdigital.com.au/seo-agency/","https://zibdigital.com.au/seo-agency/"
"https://zibdigital.com.au/wp-content/uploads/2022/09/Google-Advertising.jpg","image/jpeg","200","OK","Indexable","","","75","","https://zibdigital.com.au/wp-content/uploads/2022/09/Google-Advertising.jpg"
"https://zibdigital.com.au/wp-content/plugins/metronet-profile-picture/js/mpp-frontend.js?ver=2.6.3","application/javascript","200","OK","Indexable","","","98","","https://zibdigital.com.au/wp-content/plugins/metronet-profile-picture/js/mpp-frontend.js?ver=2.6.3"
"https://zibdigital.com.au/wp-content/uploads/2023/01/wordpress.png","image/png","200","OK","Indexable","","","66","","https://zibdigital.com.au/wp-content/uploads/2023/01/wordpress.png"
"https://zibdigital.com.au/wp-content/plugins/pixelyoursite/dist/scripts/tld.min.js?ver=2.3.1","application/javascript","200","OK","Indexable","","","92","","https://zibdigital.com.au/wp-content/plugins/pixelyoursite/dist/scripts/tld.min.js?ver=2.3.1"
"https://zibdigital.com.au/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=7.0","application/javascript","200","OK","Indexable","","","89","","https://zibdigital.com.au/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=7.0"
"https://zibdigital.com.au/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17","text/css","200","OK","Indexable","","","98","","https://zibdigital.com.au/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17"
"https://zibdigital.com.au/wp-content/plugins/pixelyoursite/dist/scripts/js.cookie-2.1.3.min.js?ver=2.1.3","application/javascript","200","OK","Indexable","","","104","","https://zibdigital.com.au/wp-content/plugins/pixelyoursite/dist/scripts/js.cookie-2.1.3.min.js?ver=2.1.3"
"https://zibdigital.com.au/wp-content/uploads/2022/12/link-b11.jpg","image/jpeg","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2022/12/link-b11.jpg"
"https://zibdigital.com.au/wp-content/uploads/2022/08/bridge-1.png","image/png","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2022/08/bridge-1.png"
"https://zibdigital.com.au/seo-sydney/","text/html; charset=UTF-8","200","OK","Indexable","","29d2889c14dde39e5ab9e7f1831d69cd","37","https://zibdigital.com.au/seo-sydney/","https://zibdigital.com.au/seo-sydney/"
"https://zibdigital.com.au/casestudy/amazing-graze/","text/html; charset=UTF-8","200","OK","Indexable","","98124cc62b8497f4dc2a350db70f4101","50","https://zibdigital.com.au/casestudy/amazing-graze/","https://zibdigital.com.au/casestudy/amazing-graze/"
"https://zibdigital.com.au/seo-brisbane/","text/html; charset=UTF-8","200","OK","Indexable","","484113b4a167c90ba37faa92f7dd5a42","39","https://zibdigital.com.au/seo-brisbane/","https://zibdigital.com.au/seo-brisbane/"
"https://zibdigital.com.au/wp-content/uploads/2022/12/stirlingsports-b9.jpg","image/jpeg","200","OK","Indexable","","","74","","https://zibdigital.com.au/wp-content/uploads/2022/12/stirlingsports-b9.jpg"
"https://zibdigital.com.au/wp-content/uploads/2022/11/rentetion.png","image/png","200","OK","Indexable","","","66","","https://zibdigital.com.au/wp-content/uploads/2022/11/rentetion.png"
"https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/scripts/slick.js","application/javascript","200","OK","Indexable","","","86","","https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/scripts/slick.js"
"https://zibdigital.com.au/digital-marketing-agency-canberra/","text/html; charset=UTF-8","200","OK","Indexable","","338eefe1e8fee041cd43c75f2a1ac6df","60","https://zibdigital.com.au/digital-marketing-agency-canberra/","https://zibdigital.com.au/digital-marketing-agency-canberra/"
"https://zibdigital.com.au/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.9.0","application/javascript","200","OK","Indexable","","","106","","https://zibdigital.com.au/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.9.0"
"https://zibdigital.com.au/wp-content/uploads/2023/01/google.png","image/png","200","OK","Indexable","","","63","","https://zibdigital.com.au/wp-content/uploads/2023/01/google.png"
"https://zibdigital.com.au/seo-gold-coast/","text/html; charset=UTF-8","200","OK","Indexable","","5d7b207f28a5c58041c90085a93490c1","41","https://zibdigital.com.au/seo-gold-coast/","https://zibdigital.com.au/seo-gold-coast/"
"https://zibdigital.com.au/wp-content/uploads/2020/10/ft-main-logo.png","image/png","200","OK","Indexable","","","69","","https://zibdigital.com.au/wp-content/uploads/2020/10/ft-main-logo.png"
"https://zibdigital.com.au/wp-content/uploads/2023/01/tiktok.png","image/png","200","OK","Indexable","","","63","","https://zibdigital.com.au/wp-content/uploads/2023/01/tiktok.png"
"https://zibdigital.com.au/wp-content/uploads/2023/01/pinterest.png","image/png","200","OK","Indexable","","","66","","https://zibdigital.com.au/wp-content/uploads/2023/01/pinterest.png"
"https://zibdigital.com.au/wp-content/uploads/2022/08/studies_Procut.png","image/png","200","OK","Indexable","","","71","","https://zibdigital.com.au/wp-content/uploads/2022/08/studies_Procut.png"
"https://zibdigital.com.au/wp-content/uploads/2022/08/studies_Liberty.png","image/png","200","OK","Indexable","","","72","","https://zibdigital.com.au/wp-content/uploads/2022/08/studies_Liberty.png"
"https://zibdigital.com.au/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0","text/css","200","OK","Indexable","","","97","","https://zibdigital.com.au/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.9.0"
"https://zibdigital.com.au/wp-content/uploads/2022/12/thirstycamel-t5.jpg","image/jpeg","200","OK","Indexable","","","72","","https://zibdigital.com.au/wp-content/uploads/2022/12/thirstycamel-t5.jpg"
"https://zibdigital.com.au/wp-content/uploads/2022/12/crown-b2.jpg","image/jpeg","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2022/12/crown-b2.jpg"
"https://zibdigital.com.au/wp-content/plugins/wp-expand-tabs-free/src/Shared/Assets//font-awesome.min.css?ver=3.1.4","text/css","200","OK","Indexable","","","114","","https://zibdigital.com.au/wp-content/plugins/wp-expand-tabs-free/src/Shared/Assets//font-awesome.min.css?ver=3.1.4"
"https://zibdigital.com.au/wp-content/uploads/2022/11/Rebecca-.png","image/png","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2022/11/Rebecca-.png"
"https://zibdigital.com.au/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=7.0","text/css","200","OK","Indexable","","","85","","https://zibdigital.com.au/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=7.0"
"https://zibdigital.com.au/wp-content/themes/genesis/lib/js/menu/superfish.args.min.js?ver=2.8.0","application/javascript","200","OK","Indexable","","","95","","https://zibdigital.com.au/wp-content/themes/genesis/lib/js/menu/superfish.args.min.js?ver=2.8.0"
"https://zibdigital.com.au/wp-content/plugins/date-time-picker-for-contact-form-7/assets/js/jquery.datetimepicker.full.min.js?ver=7.0","application/javascript","200","OK","Indexable","","","132","","https://zibdigital.com.au/wp-content/plugins/date-time-picker-for-contact-form-7/assets/js/jquery.datetimepicker.full.min.js?ver=7.0"
"https://zibdigital.com.au/wp-content/uploads/2023/11/gp.png","image/png","200","OK","Indexable","","","59","","https://zibdigital.com.au/wp-content/uploads/2023/11/gp.png"
"https://zibdigital.com.au/wp-content/uploads/2022/12/liberty-b3.jpg","image/jpeg","200","OK","Indexable","","","67","","https://zibdigital.com.au/wp-content/uploads/2022/12/liberty-b3.jpg"
"https://zibdigital.com.au/wp-content/uploads/font-awesome/v6.5.1/css/svg-with-js.css","text/css","200","OK","Indexable","","","84","","https://zibdigital.com.au/wp-content/uploads/font-awesome/v6.5.1/css/svg-with-js.css"
"https://zibdigital.com.au/wp-content/themes/genesis/lib/js/menu/superfish.min.js?ver=1.7.5","application/javascript","200","OK","Indexable","","","90","","https://zibdigital.com.au/wp-content/themes/genesis/lib/js/menu/superfish.min.js?ver=1.7.5"
"https://zibdigital.com.au/wp-content/plugins/pixelyoursite/dist/scripts/public.js?ver=11.2.0.6","application/javascript","200","OK","Indexable","","","94","","https://zibdigital.com.au/wp-content/plugins/pixelyoursite/dist/scripts/public.js?ver=11.2.0.6"
"https://zibdigital.com.au/wp-content/uploads/2022/12/muk-t2.jpg","image/jpeg","200","OK","Indexable","","","63","","https://zibdigital.com.au/wp-content/uploads/2022/12/muk-t2.jpg"
"https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/styles/main.css","text/css","200","OK","Indexable","","","85","","https://zibdigital.com.au/wp-content/themes/studio45/resources/assets/styles/main.css"
"https://zibdigital.com.au/wp-content/plugins/mobile-menu/includes/js/mobmenu.js?ver=2.8.8","application/javascript","200","OK","Indexable","","","89","","https://zibdigital.com.au/wp-content/plugins/mobile-menu/includes/js/mobmenu.js?ver=2.8.8"
"https://zibdigital.com.au/social-media-marketing/","text/html; charset=UTF-8","200","OK","Indexable","","128b979cc46376a37c6f9d913ec15934","49","https://zibdigital.com.au/social-media-marketing/","https://zibdigital.com.au/social-media-marketing/"
"https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-Digital-Marketing-SEO.png","image/png","200","OK","Indexable","","","87","","https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-Digital-Marketing-SEO.png"
"https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-226","text/css","200","OK","Indexable","","","78","","https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-226"
"https://zibdigital.com.au/wp-content/uploads/2020/10/google-partner.png","image/png","200","OK","Indexable","","","71","","https://zibdigital.com.au/wp-content/uploads/2020/10/google-partner.png"
"https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-Digital-Marketing-Design-and-Branding.png","image/png","200","OK","Indexable","","","103","","https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-Digital-Marketing-Design-and-Branding.png"
"https://zibdigital.com.au/casestudy/the-fruit-box-group/","text/html; charset=UTF-8","200","OK","Indexable","","172f950e69fa9c9e3081cad0d775f41f","56","https://zibdigital.com.au/casestudy/the-fruit-box-group/","https://zibdigital.com.au/casestudy/the-fruit-box-group/"
"https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-Digital-Marketing-Social-e1587460040711.png","image/png","200","OK","Indexable","","","105","","https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-Digital-Marketing-Social-e1587460040711.png"
"https://zibdigital.com.au/digital-marketing-agency-brisbane/your-style.css?v=2","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","78","","https://zibdigital.com.au/digital-marketing-agency-brisbane/your-style.css?v=2"
"https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-Digital-Marketing-Web-Development.png","image/png","200","OK","Indexable","","","99","","https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-Digital-Marketing-Web-Development.png"
"https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-287","text/css","200","OK","Indexable","","","78","","https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-287"
"https://zibdigital.com.au/wp-content/uploads/2022/02/Group-1851.jpg","image/jpeg","200","OK","Indexable","","","67","","https://zibdigital.com.au/wp-content/uploads/2022/02/Group-1851.jpg"
"https://zibdigital.com.au/wp-content/uploads/2022/11/SEO-Adelaide-strategists.jpg","image/jpeg","200","OK","Indexable","","","81","","https://zibdigital.com.au/wp-content/uploads/2022/11/SEO-Adelaide-strategists.jpg"
"https://zibdigital.com.au/wp-content/uploads/2022/11/SEO-Adelaide-Strategy.jpg","image/jpeg","200","OK","Indexable","","","78","","https://zibdigital.com.au/wp-content/uploads/2022/11/SEO-Adelaide-Strategy.jpg"
"https://zibdigital.com.au/wp-content/uploads/2022/08/SEO-Adelaide.jpg","image/jpeg","200","OK","Indexable","","","69","","https://zibdigital.com.au/wp-content/uploads/2022/08/SEO-Adelaide.jpg"
"https://zibdigital.com.au/wp-content/uploads/2022/11/seo-adelaide-Services.jpg","image/jpeg","200","OK","Indexable","","","78","","https://zibdigital.com.au/wp-content/uploads/2022/11/seo-adelaide-Services.jpg"
"https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-SEO-Your-SEO-Adelaide-Strategy.png","image/png","200","OK","Indexable","","","96","","https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-SEO-Your-SEO-Adelaide-Strategy.png"
"https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-SEO-Maintenance.png","image/png","200","OK","Indexable","","","81","","https://zibdigital.com.au/wp-content/uploads/2020/10/Adelaide-SEO-Maintenance.png"
"https://zibdigital.com.au/wp-content/uploads/2020/04/Adelaide-SEO-Optimisation-SEO-Services-Adelaide-e1587460822898.png","image/png","200","OK","Indexable","","","119","","https://zibdigital.com.au/wp-content/uploads/2020/04/Adelaide-SEO-Optimisation-SEO-Services-Adelaide-e1587460822898.png"
"https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-543","text/css","200","OK","Indexable","","","78","","https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-543"
"https://zibdigital.com.au/wp-content/uploads/2020/04/Adelaide-SEO-Content-Creation-SEO-Services-Adelaide.png","image/png","200","OK","Indexable","","","108","","https://zibdigital.com.au/wp-content/uploads/2020/04/Adelaide-SEO-Content-Creation-SEO-Services-Adelaide.png"
"https://zibdigital.com.au/wp-content/uploads/2020/02/Adelaide-Social-Media-Marketing-Reporting.png","image/png","200","OK","Indexable","","","98","","https://zibdigital.com.au/wp-content/uploads/2020/02/Adelaide-Social-Media-Marketing-Reporting.png"
"https://zibdigital.com.au/wp-content/uploads/2020/04/Adelaide-Social-Media-Marketing-Management-e1586428695990.png","image/png","200","OK","Indexable","","","114","","https://zibdigital.com.au/wp-content/uploads/2020/04/Adelaide-Social-Media-Marketing-Management-e1586428695990.png"
"https://zibdigital.com.au/seo-adelaide/your-style.css?v=2","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","57","","https://zibdigital.com.au/seo-adelaide/your-style.css?v=2"
"https://zibdigital.com.au/wp-content/uploads/2020/02/Adelaide-Social-Media-Marketing-Content-Creation.png","image/png","200","OK","Indexable","","","105","","https://zibdigital.com.au/wp-content/uploads/2020/02/Adelaide-Social-Media-Marketing-Content-Creation.png"
"https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-165","text/css","200","OK","Indexable","","","78","","https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-165"
"https://zibdigital.com.au/wp-content/uploads/2020/04/Adelaide-Digital-Marketing-Social-e1587460040711.png","image/png","200","OK","Indexable","","","105","","https://zibdigital.com.au/wp-content/uploads/2020/04/Adelaide-Digital-Marketing-Social-e1587460040711.png"
"https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-289","text/css","200","OK","Indexable","","","78","","https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-289"
"https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-341","text/css","200","OK","Indexable","","","78","","https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-341"
"https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-218","text/css","200","OK","Indexable","","","78","","https://zibdigital.com.au/wp-content/uploads/dynamic-mobmenu.css?ver=2.8.8-218"
"https://zibdigital.com.au/seo-canberra/your-style.css?v=2","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","57","","https://zibdigital.com.au/seo-canberra/your-style.css?v=2"
"https://zibdigital.com.au/wp-content/uploads/2022/08/Screen-Shot-2022-07-29-at-2.29.03-pm.png","image/png","200","OK","Indexable","","","93","","https://zibdigital.com.au/wp-content/uploads/2022/08/Screen-Shot-2022-07-29-at-2.29.03-pm.png"
"https://zibdigital.com.au/wp-content/uploads/2020/04/liberty-logo1.png","image/png","200","OK","Indexable","","","70","","https://zibdigital.com.au/wp-content/uploads/2020/04/liberty-logo1.png"
"https://zibdigital.com.au/wp-content/uploads/2020/04/Liberty-loans-buttons1.jpg","image/jpeg","200","OK","Indexable","","","79","","https://zibdigital.com.au/wp-content/uploads/2020/04/Liberty-loans-buttons1.jpg"
"https://zibdigital.com.au/social-media-marketing-agency-melbourne/your-style.css?v=2","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","84","","https://zibdigital.com.au/social-media-marketing-agency-melbourne/your-style.css?v=2"
"https://zibdigital.com.au/social-media-marketing-agency-adelaide/your-style.css?v=2","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","83","","https://zibdigital.com.au/social-media-marketing-agency-adelaide/your-style.css?v=2"
"https://zibdigital.com.au/wp-content/uploads/2023/08/zip-t1.jpg","image/jpeg","200","OK","Indexable","","","63","","https://zibdigital.com.au/wp-content/uploads/2023/08/zip-t1.jpg"
"https://zibdigital.com.au/wp-content/uploads/2023/08/bridge-b7.jpg","image/jpeg","200","OK","Indexable","","","66","","https://zibdigital.com.au/wp-content/uploads/2023/08/bridge-b7.jpg"
"https://zibdigital.com.au/wp-content/uploads/2023/08/brandon-img.png","image/png","200","OK","Indexable","","","68","","https://zibdigital.com.au/wp-content/uploads/2023/08/brandon-img.png"
"https://zibdigital.com.au/social-media-marketing-agency-sydney/your-style.css?v=2","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","81","","https://zibdigital.com.au/social-media-marketing-agency-sydney/your-style.css?v=2"
"https://zibdigital.com.au/wp-content/uploads/2025/01/SG_meet-the-team-tile.webp","image/webp","200","OK","Indexable","","","79","","https://zibdigital.com.au/wp-content/uploads/2025/01/SG_meet-the-team-tile.webp"
"https://zibdigital.com.au/starsha-green/","text/html; charset=UTF-8","200","OK","Indexable","","c40d119f284a67fb09fe1ba9a754426c","40","https://zibdigital.com.au/starsha-green/","https://zibdigital.com.au/starsha-green/"
"https://zibdigital.com.au/wp-content/uploads/2023/08/trakracer-t17.jpg","image/jpeg","200","OK","Indexable","","","70","","https://zibdigital.com.au/wp-content/uploads/2023/08/trakracer-t17.jpg"
"https://zibdigital.com.au/team/matt-jackson/","text/html; charset=UTF-8","200","OK","Indexable","","a091765b68b7ae968c6c946fe172d6cc","44","https://zibdigital.com.au/team/matt-jackson/","https://zibdigital.com.au/team/matt-jackson/"
"https://zibdigital.com.au/wp-content/uploads/2023/08/harcourts-b5.jpg","image/jpeg","200","OK","Indexable","","","69","","https://zibdigital.com.au/wp-content/uploads/2023/08/harcourts-b5.jpg"
"https://zibdigital.com.au/wp-content/uploads/2023/08/logo-img.png","image/png","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2023/08/logo-img.png"
"https://zibdigital.com.au/wp-content/uploads/2023/08/Ange-and-Ethan-img.png","image/png","200","OK","Indexable","","","75","","https://zibdigital.com.au/wp-content/uploads/2023/08/Ange-and-Ethan-img.png"
"https://zibdigital.com.au/wp-content/uploads/2023/08/muk-t2.jpg","image/jpeg","200","OK","Indexable","","","63","","https://zibdigital.com.au/wp-content/uploads/2023/08/muk-t2.jpg"
"https://zibdigital.com.au/marty-tucker/","text/html; charset=UTF-8","200","OK","Indexable","","bb30a74df8ac16440ab87790d8b5b3cc","39","https://zibdigital.com.au/marty-tucker/","https://zibdigital.com.au/marty-tucker/"
"https://zibdigital.com.au/wp-content/uploads/2023/08/drnc-t15.jpg","image/jpeg","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2023/08/drnc-t15.jpg"
"https://zibdigital.com.au/wp-content/uploads/2023/08/chilli-t14.jpg","image/jpeg","200","OK","Indexable","","","67","","https://zibdigital.com.au/wp-content/uploads/2023/08/chilli-t14.jpg"
"https://zibdigital.com.au/wp-content/uploads/2023/08/darche-b14.jpg","image/jpeg","200","OK","Indexable","","","67","","https://zibdigital.com.au/wp-content/uploads/2023/08/darche-b14.jpg"
"https://zibdigital.com.au/casestudy/liberty-financial/your-style.css?v=2","text/html; charset=UTF-8","302","Found","Non-Indexable","Redirected","","72","","https://zibdigital.com.au/casestudy/liberty-financial/your-style.css?v=2"
"https://zibdigital.com.au/wp-content/uploads/2023/08/mgroup-t10.jpg","image/jpeg","200","OK","Indexable","","","67","","https://zibdigital.com.au/wp-content/uploads/2023/08/mgroup-t10.jpg"
"https://zibdigital.com.au/wp-content/uploads/2023/08/magic-t6.jpg","image/jpeg","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2023/08/magic-t6.jpg"
"https://zibdigital.com.au/chelsea-teelow","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","40","","https://zibdigital.com.au/chelsea-teelow"
"https://zibdigital.com.au/wp-content/uploads/2023/08/thirstycamel-t5.jpg","image/jpeg","200","OK","Indexable","","","72","","https://zibdigital.com.au/wp-content/uploads/2023/08/thirstycamel-t5.jpg"
"https://zibdigital.com.au/wp-content/uploads/2023/08/pin-icon.png","image/png","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2023/08/pin-icon.png"
"https://zibdigital.com.au/wp-content/uploads/2023/08/matt-img.png","image/png","200","OK","Indexable","","","65","","https://zibdigital.com.au/wp-content/uploads/2023/08/matt-img.png"
"https://zibdigital.com.au/wp-content/uploads/2023/08/twelveboardstore-b10.jpg","image/jpeg","200","OK","Indexable","","","77","","https://zibdigital.com.au/wp-content/uploads/2023/08/twelveboardstore-b10.jpg"
